,SMILES,Value
5994,CC1CCN(C)CCN1C(=O)C(Cc1ccccc1)c1ccccc1,10.0
5995,O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2cccc(Cl)n2)CC1,10.0
5996,O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)C1)N1CCN(c2ccncc2)CC1,10.0
5997,O=C(CCNS(=O)(=O)c1cccc2scnc12)N1CCN(c2ccncc2)CC1,10.0
5998,Cc1ccc2nonc2c1S(=O)(=O)NCCC(=O)N1CCN(c2ccncc2)CC1,10.0
5999,O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2ccccn2)CC1,10.0
6000,O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2ccnc(F)c2)CC1,10.0
6001,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@H](N)C4)n(Cc4ccccc4)c3c2=O)c1,10.0
6002,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@H](N)C4)n(CC=C(C)C)c3c2=O)c1,10.0
6003,CC(C)CN1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1,10.0
6004,COc1ccc(S(=O)(=O)N2CC(C(=O)N3CCN(c4ccncc4)CC3)C2)cn1,10.0
6005,O=C(C1CN(S(=O)(=O)c2ccc(Cl)cn2)C1)N1CCN(c2ccncc2)CC1,10.0
6006,O=C(C1CN(S(=O)(=O)c2ccc(C(F)(F)F)nc2)C1)N1CCN(c2ccncc2)CC1,10.0
6007,N#Cc1c(N2CCCNCC2)n(Cc2ccccc2)c2c(=O)n(Cc3nccc4ccccc34)cnc12,10.0
6008,O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2cccc(F)n2)CC1,10.0
6009,O=C(CCNS(=O)(=O)c1cccnc1)N1CCN(c2ccncc2)CC1,10.0
6010,COc1ccc(-c2ccc(CCCNc3ccc(CN4CCC(NC(C)=O)CC4)cc3)nn2)cc1,10.0
6011,C/C(=N\OC(=O)Nc1ccccc1)c1cccc(-c2cccs2)c1,10.0
6012,CCCCCNC(=O)/N=C(\N)NCCCc1nnc(N)s1,10.0
6013,Cc1ccc2c(c1)N=C(C1=CCN(C)CC1)c1cc(C)ccc1N2,10.0
6014,O=C(C1CN(S(=O)(=O)c2ccc3cn[nH]c3c2)C1)N1CCN(c2ccncc2)CC1,10.0
6015,O=C(CCNS(=O)(=O)c1c(Cl)ccc2nonc12)N1CCN(c2ccc(Br)cn2)CC1,10.0
6016,O=C(CCNS(=O)(=O)c1cccc2ccccc12)N1CCN(c2ccc(Br)cn2)CC1,10.0
6017,O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2ncc(Cl)cn2)CC1,10.0
6018,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@@H](N)C4)n(CC=C(C)C)c3c2=O)c1,10.0
6019,Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCC[C@H](N)C1)n2Cc1ccccc1,10.0
6020,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,10.0
6021,N#Cc1c(N2CCC[C@H](N)C2)n(Cc2ccccc2)c2c(=O)n(Cc3ccnc4ccccc34)cnc12,10.0
6022,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(C)c(=O)c21,10.0
6023,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,10.0
6024,NC(=O)C1CCN(CCOc2ccc(C#Cc3ccc(-c4ccc(Cl)cc4)cn3)cc2)CC1,10.0
6025,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,10.0
6026,CC(=O)N1CCCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C1,10.0
6027,O=C(Nc1ccccc1)N1CCCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C1,10.0
6028,CC(=O)NC1CCN(Cc2ccc(NCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1,10.0
6029,O=C1CCC(c2ccc(F)cc2F)(C2CCN(Cc3ccc(Br)cc3)CC2)C(=O)N1,10.0
6030,CN(c1ccccc1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,10.0
6031,CC(=O)NC1CCN(Cc2ccc(OCCCc3ccc(Oc4ccccc4)nn3)cc2)CC1,10.0
6032,OC1CCN(Cc2ccc(NCCCc3ccc(OCc4ccccc4)nn3)cc2)CC1,10.0
6033,Fc1cc(F)c(F)c(-c2ccc(N[C@H]3C[C@@H]4CN(CC5CCOCC5)C[C@@H]4C3)nn2)c1,10.0
6034,O=S(=O)(NCCCN1CCN(c2ccncc2)CC1)c1cccc2nsnc12,10.0
6035,Cc1nn(C)c(C)c1S(=O)(=O)N1CCC2(CC1)OCCS2,10.0
6036,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,10.0
6037,COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCCNCC4)n3CC=C(C)C)n(C)c2=O)c1,10.0
6038,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,10.0
6039,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1cn3ccccc3n1)c(=O)n2C,10.0
6040,Cn1cc(-c2ccc(CN3CC4(OCCO4)c4ccccc43)c(F)c2)cn1,10.0
6041,S=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1n1ccnc1,10.0
6042,O=C(NCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1Cl,10.0
6043,CCc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,10.0
6044,Cc1cc(OCC#CCN(C)C)no1,10.0
6045,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3c(c2)CCCO3)CC1,10.0
6046,Cc1cc(OCC#CC[N+](C)(C)C)no1,10.0
6047,O=C(Nc1ccc2scnc2c1)C1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,10.0
6048,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3c(c2)CCC3)CC1,10.0
6049,C[C@@]12CN(c3ccccc3)c3ccccc3[C@@H]1CCN2,10.0
6050,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,10.0
6051,CC(=O)c1ccc2c(c1)Nc1ccccc1S2,10.0
6052,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,10.0
6053,FC(F)(F)c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,10.0
6054,COc1nccnc1CC1=C(CCN(C)C)Cc2cc(F)ccc21,10.0
6055,Cc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1cnccn1,10.0
6056,COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccnc1OC,10.0
6057,COc1ccc(NC(=O)N2CCN(c3ccccc3F)CC2)cc1N1CCN(C)CC1,10.0
6058,Cc1ccnc(C(C)c2c(CCN(C)C)sc3ccccc23)c1,10.0
6059,CN(C)CCC1=C(Cc2cnccn2)c2ccc(F)cc2C1,10.0
6060,COc1ccc(NC(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)cc1N1CCN(C)CC1,10.0
6061,Cc1ccc(C(C)c2c(CCN(C)C)sc3ccccc23)cn1,10.0
6062,COc1cccc(C(C)c2c(CCN(C)C)sc3ccccc23)n1,10.0
6063,COc1ccc(NC(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1N1CCN(C)CC1,10.0
6064,CC(c1cccc(F)n1)c1c(CCN(C)C)sc2ccccc12,10.0
6065,O=S(=O)(c1ccc2c(c1)CCO2)N1CCC(CCc2nccs2)CC1,10.0
6066,C[C@H]1C[C@@H](CSc2nccn2C)CCN1S(=O)(=O)c1ccc2c(c1)CCO2,10.0
6067,CCN(C)C1CCCc2ccncc21,10.0
6068,CCCCN1CCC(COC(=O)c2ccc(N)c(OC)c2)CC1,10.0
6069,COc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1,10.0
6070,COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1cnccn1,10.0
6071,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,10.0
6072,COc1ccc(NC(=O)N2CCN(c3ccccc3OC)CC2)cc1N1CCN(C)CC1,10.0
6073,CN(CCCc1cccc(F)c1)[C@H]1C2C3CC4C2C(=O)C2C4C3C21,10.0
6074,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,10.0
6075,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3ncccc3c2)CC1,10.0
6076,CC(=O)NC1CCN(Cc2ccc(OCCCc3ccc(Cc4ccccc4)nn3)cc2)CC1,10.0
6077,O=S(=O)(c1ccc2c(c1)CCO2)N1CCC(CCc2nccs2)CC1,10.0
6078,Cc1cc(F)cnc1N1CCN(C(=O)CCCc2cccc3cncnc23)[C@@H](C)C1,10.0
6079,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3ncccc3c2)CC1,10.0
6080,Cc1cc([C@@]23c4ccccc4C(=O)N2CCN3C(=O)c2ccc(F)c(F)c2)ccc1Cl,10.0
6081,Cn1ccnc1SCC1CCC(S(=O)(=O)c2ccc3c(c2)CCO3)CC1,10.0
6082,Cn1ccnc1SC1C[C@@H]2CN(S(=O)(=O)c3ccc4c(c3)CCO4)C[C@@H]2C1,10.0
6083,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3c(c2)OCO3)CC1,10.0
6084,Cn1ccnc1SC1C[C@@H]2CN(S(=O)(=O)c3ccc4c(c3)CCO4)C[C@@H]2C1,10.0
6085,Cc1nn(C)cc1S(=O)(=O)N1CCC(C(=O)Nc2ccc3scnc3c2)CC1,10.0
6086,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3c(c2)CCCO3)CC1,10.0
6087,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,10.0
6088,COc1ccc(NC(=O)N2CCN(c3ccc(SC)cc3)CC2)cc1N1CCN(C)CC1,10.0
6089,Cc1cnc(CC2=C(CCN(C)C)Cc3ccccc32)cn1,10.0
6090,C[C@H]1C[C@@H](CSc2nccn2C)CCN1S(=O)(=O)c1ccc2c(c1)CCO2,10.0
6091,Cn1ccnc1C#CC1CCN(S(=O)(=O)c2ccc3c(c2)CCO3)CC1,10.0
6092,C[N+](C)(C)C[C@@H]1COC[C@H](c2ccc([S+]([O-])c3ccccc3)cc2)O1,10.0
6093,C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccc(-c3ccccc3)cc2)CO1,10.0
6094,C[N+](C)(C)C[C@@H]1CO[C@H](c2ccc(Cc3ccccc3)cc2)CO1,10.0
6095,C=Cc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,10.0
6096,C[N+](C)(C)C[C@@H]1CO[C@H](c2ccc([S+]([O-])c3ccccc3)cc2)CO1,10.0
6097,CCNC(=O)N(C)Cc1ccc(CCNC(=O)c2ccc(-c3ccc(Cl)cc3)cc2F)cc1,10.0
6098,Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21,10.0
6099,CCN1/C(=C/C=C/c2ccc3cc(NC(=O)CCCCC(=O)O)ccc3[n+]2CC)C=Cc2ccccc21,10.0
6100,CN(C)CCN(C)C(=O)C(Cc1ccccc1)c1ccccc1,10.0
6101,C[N+](C)(C)C[C@@H]1COC[C@@H](c2ccc(-c3ccccc3)cc2)O1,10.0
6102,O=C(C(Cc1ccccc1)c1ccccc1)N1CCN(c2ccncc2)CC1,10.0
6103,O=C(O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,10.0
6104,Cc1nccc2c1C(C)(C)Nc1cc(Br)ccc1-2,10.0
6105,O=C(C1CCCN(S(=O)(=O)c2cccc3nsnc23)C1)N1CCN(c2ccncc2)CC1,10.0
6106,Fc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,10.0
6107,CCN(CC)CCOCCNC(=O)C1(c2ccccc2)CCCC1,10.0
6108,O=C(C(Cc1ccccc1)c1ccccc1)N1CCNCC1,10.0
6109,CN1CCN(Cc2ccc3c(c2)c(Cl)cn3S(=O)(=O)c2ccc(F)cc2)CC1,10.0
6110,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(CC(=O)c1cccc(OC)c1)c(=O)n2C,10.0
6111,CC#CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nc(C)c4ccccc4n3)c(=O)c21,10.0
6112,Cc1ccnc(S(=O)(=O)N2CC(C(=O)N3CCN(c4ccncc4)CC3)C2)c1,10.0
6113,Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,10.0
6114,CC1Cc2cc(S(=O)(=O)N3CCC(CSc4nccn4C)CC3)ccc2O1,10.0
6115,CC[C@H]1c2cc(C)ccc2OC[C@@]1(C)N,10.0
6116,COc1ccc(NC(=O)N2CCN(c3ccccc3Cl)CC2)cc1N1CCN(C)CC1,10.0
6117,CN(C)CCC1=C(Cc2cccnn2)c2ccc(F)cc2C1,10.0
6118,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CC1,10.0
6119,Cc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1,10.0
6120,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,10.0
6121,COC(=O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,10.0
6122,CCCN1CC[C@H]2c3cc4ccc(C(F)(F)F)cc4nc3[C@H](CC)[C@H]3CCC[C@@H]1[C@@H]32,10.0
6123,N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1,10.0
6124,Cc1cccc(N2CCN(C(=O)CCNS(=O)(=O)c3cccc4nsnc34)CC2)n1,10.0
6125,Cc1ccnc(N2CCN(C(=O)CCNS(=O)(=O)c3cccc4nsnc34)CC2)c1,10.0
6126,CC(=O)Nc1nc(C)c(S(=O)(=O)NCCC(=O)N2CCN(c3ccc(Br)cn3)CC2)s1,10.0
6127,CC(=O)NC1CCN(Cc2ccc(CCN(C)C(=O)c3ccc(-c4ccc(F)cc4)cc3)cc2)CC1,10.0
6128,O[C@@H]1CCCN(Cc2ccc(OCCCc3ccc(Oc4ccccc4)nn3)cc2)C1,10.0
6129,O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2nccs2)CC1,10.0
6130,NC(=O)CN1CCCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C1,10.0
6131,CN1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)C(c2ccccc2)C1,10.0
6132,CN1CCN(C(=O)C(C)(Cc2ccccc2)c2ccccc2)CC1,10.0
6133,C[N+]1(CC#CCOC2=NOCC2)CCc2ccccc21,10.0
6134,CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1,10.0
6135,COc1cc(OC)c2c(c1)OC[C@@]1(C)NCC[C@@H]21,10.0
6136,CN(c1ncccn1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,10.0
6137,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,10.0
6138,CCN(CC)CCOCCOC(=O)C(C)c1ccccc1,10.0
6139,COc1ccc(NC(=O)N2CCN(c3ccc(F)cc3)CC2)cc1N1CCN(C)CC1,10.0
6140,c1ccc(-c2ccc(N3CCN(Cc4c[nH]c5ncccc45)CC3)cc2)cc1,10.0
6141,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)c1ccncc1)C2,10.0
6142,CCOC(=O)N1C[C@H]2CC[C@@H](C1)[C@H]2NCCNC(=O)N1CCOCC1,10.0
6143,Cc1nnc2sc(C(=O)N3CC(c4ccccc4)C3)c(N)c2c1C,10.0
6144,CC(C)[C@@H]1N=C(c2ccc(C(F)(F)F)cc2)c2cc(Cl)ccc2NC1=S,10.0
6145,CCC[C@@]1(C)N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,10.0
6146,Fc1ccccc1C1=NCC(=S)Nc2ccccc21,10.0
6147,Cn1cc(-c2ccc(CN3C(=O)C4(CCCO4)c4ccccc43)cc2)cn1,10.0
6148,Cn1cc(-c2ccc(CN3C(=O)NCc4ccccc43)c(F)c2)cn1,10.0
6149,Cn1cc2c(-c3cc(F)c(Cn4cnc5ccccc5c4=O)c(F)c3)cccc2n1,10.0
6150,Cn1nc2c3ccccc3n(Cc3ccccc3)cc-2c1=O,10.0
6151,O=C(NCC12CCN(CC1)CC2)c1ccccc1-c1cccc(Cl)c1,10.0
6152,CC(=O)c1ccc2c(c1)C(c1ccccc1)=NC(C)C(=S)N2,10.0
6153,O=C(NCC1CCN2CCCC1C2)c1ccccc1-c1cccc(Cl)c1,10.0
6154,O=C(NCC1CCNCC1)c1ccccc1-c1cc(F)cc(Cl)c1,10.0
6155,O=C(NCC1CCNCC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,10.0
6156,Fc1cccc(-c2cccc(Cl)c2)c1-c1noc(C2CCNCC2)n1,10.0
6157,CC(C)[C@@H]1N=C(N2CCCCC2)c2cc(Cl)ccc2NC1=S,10.0
6158,O=C(NCC1CCNCC1)c1sccc1-c1cccc(Cl)c1,10.0
6159,O=C(NCC1CCNCC1)c1ccncc1-c1cccc(Cl)c1,10.0
6160,Clc1cccc(-c2ccccc2OCCC2CCNCC2)c1,10.0
6161,Cn1cc(-c2ccc(CN3C(=O)C4(CCN(C5CCCC5)C4)c4ccccc43)c(F)c2F)cn1,10.0
6162,CN(C)C1(C)C(=O)N(Cc2ccc(-c3cnn(C)c3)cc2)c2ccccc21,10.0
6163,O=C(NCC1CCNCC1)c1ccc(F)cc1-c1cccc(Cl)c1,10.0
6164,O=C(NCC1CCCN1)c1ccccc1-c1nc(Cl)cs1,10.0
6165,O=C(NCc1ccncc1)c1ccccc1-c1cccnc1,10.0
6166,O=C(NCC1CCNCC1)c1ccccc1-c1cccc(-c2ccccc2)c1,10.0
6167,COc1ccc(-c2ccccc2C(=O)NCC2CCNCC2)cc1,10.0
6168,Cc1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,10.0
6169,O=C(NCc1ccncc1)c1ccccc1-c1nc(Cl)cs1,10.0
6170,Cn1cc(-c2ccc(Cn3c(=O)ccc4ccccc43)c(F)c2)cn1,10.0
6171,Cc1cccc(C(=O)NCC2CCNCC2)c1-c1cccc(Cl)c1,10.0
6172,O=C(NCC1CCNCC1)c1ncccc1-c1cccc(Cl)c1,10.0
6173,Cn1cc(-c2ccc(CN3C(=O)C(O)(C(F)(F)F)c4ccccc43)c(Cl)c2)cn1,10.0
6174,Cn1cc(-c2ccc(CN3C(=O)C(C)(N)c4ccccc43)c(F)c2)cn1,10.0
6175,O=C(OCC1CCNCC1)c1ccccc1-c1cccc(Cl)c1,10.0
6176,Cn1cc2c(-c3cc(F)c(Cn4cnc5cnccc5c4=O)c(F)c3)cccc2n1,10.0
6177,Cn1cc2c(-c3cc(F)c(CN4CCc5ncccc5C4=O)c(F)c3)cccc2n1,10.0
6178,CCOC(=O)N1[C@@H]2CC[C@H]1C[C@H](NCCNC(=O)N1CCCC1)C2,10.0
6179,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,10.0
6180,O=C(NCCN[C@@H]1C[C@H]2CC[C@@H](C1)N2C(=O)OCc1ccccc1)c1ccccc1,10.0
6181,CC(C)N1CCC2(C1)C(=O)N(Cc1ccc(-c3cnn(C)c3)cc1F)c1ccccc12,10.0
6182,COCc1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,10.0
6183,O=C(O)c1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,10.0
6184,O=C(NC1CCCCNC1)c1ccccc1-c1nc(Cl)cs1,10.0
6185,O=C(NC1CCNCC1)c1ccccc1-c1nc(Cl)cs1,10.0
6186,O=C(NCC1CCNCC1)c1cccnc1-c1cccc(Cl)c1,10.0
6187,Cc1cccc(-c2cccc(Cl)c2)c1C(=O)NCC1CCNCC1,10.0
6188,CC(=O)Nc1cccc(-c2ccccc2C(=O)NCC2CCNCC2)c1,10.0
6189,O=C(NCC1CCOCC1)c1ccccc1-c1nc(Cl)cs1,10.0
6190,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3c(c2)CCC3)CC1,10.0
6191,Cc1ccc2nsnc2c1S(=O)(=O)NCCC(=O)N1CCN(c2ccncc2)CC1,10.0
6192,CN(C)c1cccc2c(S(=O)(=O)NCCC(=O)N3CCN(c4ccncc4)CC3)cccc12,10.0
6193,Cn1ccnc1SCC1CCC(S(=O)(=O)c2ccc3c(c2)CCO3)CC1,10.0
6194,CN(CCC(=O)N1CCN(c2ccncc2)CC1)S(=O)(=O)c1cccc2nsnc12,10.0
6195,Cc1nn(C)cc1S(=O)(=O)N1CC[C@H](C(=O)Nc2ccc3scnc3c2)[C@@H](F)C1,10.0
6196,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,10.0
6197,c1cncc(COC2CCCNC2)c1,10.0
6198,CC#CCn1c(N2CCC[C@@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,10.0
6199,CC(=O)c1cccc(OCc2cc(C(=O)N(C)[C@@H](C)c3ccccn3)no2)c1,10.0
6200,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,10.0
6201,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3ncsc3c2)CC1,10.0
6202,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,10.0
6203,O=C(C1CN(S(=O)(=O)c2cccc3ncccc23)C1)N1CC2CN(c3ccncc3)CC2C1,10.0
6204,Cc1cncc(CC2=C(CCN(C)C)Cc3ccccc32)n1,10.0
6205,C[N+](C)(C)C[C@@H]1COC[C@H](c2ccc(-c3ccccc3)cc2)O1,10.0
6206,Cn1ccnc1SCC1CCN(S(=O)(=O)c2ccc3ncsc3c2)CC1,10.0
6207,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,10.0
6208,CC[C@H]1c2cc(OC)ccc2CC[C@@]1(C)N,10.0
6209,COc1ccc(CCNC(=O)C2(c3ccccc3)CCN(C)CC2)cc1,10.0
6210,O=C(NCOCCN1CCOCC1)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,10.0
6211,OC1(c2ccccn2)CN2CCC1CC2,10.0
6212,Cn1ccnc1C#CC1CCN(S(=O)(=O)c2ccc3c(c2)CCO3)CC1,10.0
6213,CC(=O)N[C@H](CCCN)C(=O)NC(=O)[C@H](C)NC(=O)[C@@H](CCCNC(=N)N)NCCN1CCN(CC(=O)NC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,10.0
6214,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1ncccc1C#N)c(=O)n2C,10.0
6215,CC1N=C(c2ccccc2)c2cc(C#N)ccc2NC1=S,10.0
6216,CC(C)C[C@@H]1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=S,10.0
6217,Fc1ccccc1C1=N[C@H](c2ccccc2)C(=S)Nc2ccc(Cl)cc21,10.0
6218,Cn1cc(-c2ccc(CN3C(=O)C4(CCNCC4)c4ccccc43)c(F)c2)cn1,10.0
6219,O=C(NC1CCCCC1)C1CN(Cc2ccc(-n3cccn3)cc2)c2ccccc2O1,10.0
6220,CCCC1=N[C@@H](C(C)C)C(=S)Nc2ccc(Cl)cc21,10.0
6221,CC(C)=C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=S,10.0
6222,Cc1c(Cl)cccc1-c1ccccc1C(=O)NCC1CCNCC1,10.0
6223,Cn1nc2c3ccccc3n(Cc3ccccc3)cc-2c1=O,10.0
6224,O=c1c2cn(Cc3ccccc3)c3ccccc3c-2nn1Cc1ccccn1,10.0
6225,O=c1c2cn(Cc3ccccc3)c3ccccc3c-2nn1Cc1ccccn1,10.0
6226,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@@H](N)C4)n(Cc4ccccc4)c3c2=O)c1,10.0
6227,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCNCC4)n(CC=C(C)C)c3c2=O)c1,10.0
6228,CCCN[C@H]1CCc2nc(N)sc2C1,10.0
6229,CN(C)CCC1=C(Cc2ncccn2)c2ccccc2C1,10.0
6230,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(S(=O)(=O)NCCCCCC(=O)O)cc2S(=O)(=O)[O-])cc1,10.0
6231,COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCNCC4)n(Cc4ccccc4)c3c2=O)c1,10.0
6232,C[N+](C)(C)C[C@@H]1CO[C@H](c2ccc(-c3ccccc3)cc2)CO1,10.0
6233,C[N+](C)(C)C[C@@H]1CO[C@H](c2ccc(S(=O)(=O)c3ccccc3)cc2)CO1,10.0
6234,C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccc(S(=O)(=O)c3ccccc3)cc2)CO1,10.0
6235,Cn1cnc2c(C#N)c(N3CCNCC3)n(Cc3ccccc3)c2c1=O,10.0
6236,O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2nc3ccccc3o2)CC1,10.0
6237,CCCCCNC(=O)/N=C(\N)NCCCc1sc(N)nc1C,10.0
6238,COc1ccc(CCNC(=O)C2(c3ccccc3)CCN(C)CC2)cc1,10.0
6239,O=C(CCNS(=O)(=O)c1cccc2nsnc12)N1CCN(c2ccnc(F)c2)CC1,10.0
6240,Fc1cc(F)c(F)c(-c2ccc(N[C@H]3C[C@@H]4CN(CC5CCOCC5)C[C@@H]4C3)nn2)c1,10.0
6241,CC(=O)Nc1ccc(-c2ccc(NC[C@@H]3CC34CCN(CC3CCOCC3)CC4)nn2)cc1,10.0
6242,CC(=O)c1cccc(OCc2cc(C(=O)N(C)[C@@H](C)c3ccccn3)no2)c1,10.0
6243,Cc1nn(C)cc1S(=O)(=O)N1CC[C@H](C(=O)Nc2ccc3scnc3c2)[C@@H](F)C1,10.0
6244,Cc1nn(C)cc1S(=O)(=O)N1CCC(C(=O)Nc2ccc3scnc3c2)CC1,10.0
6245,O=C(Nc1ccc2scnc2c1)C1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,10.0
6246,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,10.0
6247,Cc1ccc(Cn2nc(C(=O)NC3C(C)(C)C4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,10.0
6248,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,10.0
6249,Cn1cc(-c2ccc(Cn3c(=O)ccc4ccccc43)c(F)c2)cn1,10.0
6250,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,10.0
