SMILES,Type,Relation,Value
O=C(O[C@H]1CN2CCC1CC2)N(c1ccccc1)c1ccccc1,IC50,'=',319.4
NCC(CC(=O)O)c1ccc(Cl)cc1,IC50,,
Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,IC50,,
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc(O)cc3)C2)cc1.[I-],IC50,'=',251.19
N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,IC50,,
Cc1ccncc1N1CCN(C(=O)CCCc2cccc3ncccc23)[C@H](C)C1,IC50,'=',20
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,IC50,,
CCNC(=O)NCC(C[C@H]1C[C@H]2CC[C@@H](C1)N2C)(c1ccccc1)c1ccccc1,IC50,'=',1276
COc1ccc2cc(CCC(C)=O)ccc2c1,IC50,,
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,IC50,,
NC(=O)NO,IC50,,
S=C=Nc1cccc2ccccc12,IC50,,
,,,
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C.Cl,IC50,,
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,IC50,,
COc1cc(/C=C/C(=O)O)ccc1O,IC50,,
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,IC50,,
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,IC50,,
,IC50,,
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,IC50,,
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,IC50,,
CCN(CC)CCOC(=O)c1ccc(N)cc1,IC50,,
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,IC50,'=',675
CN1CCN(C2=Nc3cc(O)ccc3Nc3ccccc32)CC1,IC50,'=',27
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,IC50,,
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,IC50,,
CC(C)NC[C@H](O)COc1cccc2ccccc12,IC50,,
CC(C)NNC(=O)c1ccncc1,IC50,,
,IC50,,
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,IC50,,
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],IC50,,
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,IC50,'>',10000
CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(C)c(=O)c21,IC50,'>',10000
CCCCCCCCc1ccc(O)cc1,IC50,'=',18013
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,IC50,,
Cc1cn[nH]c1,IC50,,
CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C,IC50,,
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,IC50,,
c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,,
CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,IC50,,
CCCNCc1ccc(CCn2ccc(OCc3ccc(F)cc3)cc2=O)cc1,IC50,'>',5000
,,,
C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,IC50,,
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,IC50,,
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,IC50,,
C/C=C/C(=O)N(CC)c1ccccc1C,IC50,,
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,IC50,,
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,IC50,,
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,IC50,,
Oc1nc2ccccc2n1C1CCN(Cc2cc3c(cc2Cl)OCO3)CC1,IC50,'=',630
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,IC50,,
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,IC50,,
C=CCc1ccc2c(c1)OCO2,IC50,,
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,IC50,,
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,,
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,IC50,,
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,IC50,,
CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,IC50,,
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,IC50,,
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,IC50,,
NC(=O)c1cccnc1,IC50,,
Oc1ccccc1,IC50,,
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccoc1)c1ccccc1)C2,IC50,'=',84.5
Cc1ccsc1CN(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)N2C)c1ccccc1,IC50,'=',117.3
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccc(Br)cc1)c1ccccc1)C2,IC50,'=',812.8
Cc1ccoc1CN(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C)c1ccccc1.[Br-],IC50,'=',15.2
C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1Br)c1ccccc1)C2.[Br-],IC50,'=',420
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(Cc1ccsc1)c1ccccc1)C2.[Br-],IC50,'=',2.6
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,IC50,'=',1628
CN(CC1CCCCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,IC50,'=',3860
CO/N=C(\C#N)[C@@H]1CN2CC[C@H]1C2,IC50,'=',1500
N#Cc1c(N2CCC[C@H](N)C2)n(Cc2ccccc2)c2c(=O)n(Cc3ccnc4ccccc34)cnc12,IC50,'>',10000
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO,IC50,,
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,IC50,,
CN(C)CCC=C1c2ccccc2CCc2ccccc21,IC50,'=',11
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc(F)cc3)C2)cc1.[I-],IC50,'=',199.53
CN1CCN(C2=Nc3ccccc3Sc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,IC50,'=',460
CN1CCN(C2=Nc3cc(O)ccc3Nc3ccccc32)CC1,IC50,'=',27
CC(=O)N(C)CC#CCN(C)C,IC50,'=',87880
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,IC50,'>',10000
Cn1c(=O)n(Cc2nccc3ccccc23)c(=O)c2c1c(C#N)c(N1CCC[C@H](N)C1)n2Cc1ccccc1,IC50,'>',10000
COc1cccc(C(=O)Cn2cnc3c(C#N)c(N4CCC[C@@H](N)C4)n(CC=C(C)C)c3c2=O)c1,IC50,'>',10000
CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3ccnc4ccccc34)c(=O)c21,IC50,'>',10000
C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,IC50,,
N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,IC50,,
COc1ccccc1OCC(O)COC(N)=O,IC50,,
CCOC(N)=O,IC50,,
,IC50,,
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,IC50,,
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,IC50,,
CCN1CC=C(c2ccccc2)C(C(=O)OCC(c2ccccc2)c2ccccc2)C1.O=C(O)C(=O)O,IC50,'=',4024.4
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,,
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,IC50,,
CCN1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1C,IC50,'=',263.03
CN1CCN2c3ccccc3Cc3ccccc3C2C1,IC50,'=',1423
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,IC50,,
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,IC50,,
CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,IC50,,
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,IC50,,
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,IC50,,
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,IC50,,
CN(C)C(=N)NC(=N)N,IC50,,
CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,IC50,'=',1383
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,IC50,'=',281
CC1=NN(c2ccccc2)C(=O)C1,IC50,,
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,IC50,,
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,IC50,,
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCc2n(Cc3ccc(Cl)cc3)cc[n+]2Cc2ccc(Cl)cc2)cc1,IC50,'=',327.2
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CC[N+](C)(Cc3ccc4c(c3)OCO4)CC2)cc1,IC50,'>',3300
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,IC50,'=',5709
O=C(O)CCCC[C@@H]1CCSS1,IC50,,
Clc1ccc(C#CCO/N=C2\CN3CCC2C3)cc1,IC50,'=',4010
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,IC50,'=',1013
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,
C(#Cc1cccs1)CO/N=C1\CN2CCC1C2,IC50,'=',1620
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,IC50,,
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,IC50,,
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,IC50,,
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,IC50,,
,IC50,,
CN(C)CCCN1c2ccccc2Sc2ccccc21,IC50,'=',487
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,IC50,,
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,IC50,,
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,IC50,,
C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,IC50,,
O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,IC50,,
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,IC50,,
CN(C)/N=N/c1[nH]cnc1C(N)=O,IC50,,
NCC1(CC(=O)O)CCCCC1,IC50,,
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,IC50,,
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,IC50,,
CC#CCn1c(N2CCCC(N)C2)nc2cnn(CC3=Nc4ccccc4Oc4ccccc43)c(=O)c21,IC50,'=',5607
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,IC50,'=',1584.89
CC(C)=CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,IC50,'=',5
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1cn3ccccc3n1)c(=O)n2C,IC50,'>',10000
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,IC50,'>',10000
CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,IC50,'>',10000
CCOC(=O)c1c[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,IC50,'=',5616.8
N=C(Nc1ccc2c(c1)CCN2C1CCNCC1)c1cccs1,IC50,'=',8600
Nc1cc(-c2ccncc2)c[nH]c1=O,IC50,,
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],IC50,'=',1095
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,,
CNCCCN1c2ccccc2CCc2ccccc21,IC50,,
C[N+](C)(C)CCOP(=O)([O-])OC[C@H](O)CO,IC50,,
C[N+](C)(C)CCO.[Cl-],IC50,,
C[N+](C)(C)CCOC(N)=O.[Cl-],IC50,'=',10000
O=c1[nH]c2cc(Cl)ccc2o1,IC50,,
COc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1N2,IC50,'=',39
O=C(O[C@H]1CN2CCC1CC2)N(Cc1cccs1)Cc1cccs1,IC50,'=',2.4
CCCCCCCOC(=O)C1CN(CC)CC=C1c1ccccc1.O=C(O)C(=O)O,IC50,'=',161.4
CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,,
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,IC50,,
CCN1CCC(c2ccccc2)=C(C(=O)OCCCC2CCCCC2)C1.O=C(O)C(=O)O,IC50,'=',610.6
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1cccs1)C2,IC50,'=',45.1
C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)N(Cc1ccsc1)c1ccsc1)C2.[Br-],IC50,'=',1.6
C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1ccsc1)C2.[Br-],IC50,'=',2.1
CN1CCC=C(c2nsnc2OCCCN)C1,IC50,'=',162.18
CCCCCCCOC(=O)C1=C(c2ccccc2)CCN(CC)C1.O=C(O)C(=O)O,IC50,'=',78
Fc1cccc(C#CCO/N=C2\CN3CCC2C3)c1,IC50,'=',9850
Brc1cc(CO/N=C2\CN3CCC2C3)on1.Cl,IC50,'=',79
Fc1ccccc1C#CCO/N=C1\CN2CCC1C2,IC50,'=',4030
CC(c1cccnc1)c1c(CCN(C)C)sc2ccccc12,IC50,'=',4700
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C1(O)c2ccccc2-c2ccccc21.[Br-],IC50,'=',0.63
Cl.N#Cc1cc(CO/N=C2\CN3CCC2C3)on1,IC50,'=',32500
O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C1(O)c2ccccc2-c2ccccc21.[Br-],IC50,'=',1.12
CCCCCCC[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1cccs1)c1cccs1)C2.[Br-],IC50,'=',0.41
O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1.[Br-],IC50,'=',0.14
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1ccccc1)c1ccccc1.[Br-],IC50,'=',0.31
O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1.[Br-],IC50,'=',1.1
CCCCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,IC50,'=',0.8
CCN(CC)C(=S)SSC(=S)N(CC)CC,IC50,,
ClC(Cl)Cl,IC50,,
,,,
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2Cl)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],IC50,'=',1995.26
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],IC50,'=',12.59
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(Br)cc2)C(=O)N[C@H]2CC[N+](C)(Cc3ccc4c(c3)OCO4)C2)cc1.[I-],IC50,'=',31.62
CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3cccc(OC)c3)C2)cc1,IC50,'=',2511.89
O=C1CCC(c2ccc(F)cc2F)(C2CCN(Cc3ccc(Br)cc3)CC2)C(=O)N1,IC50,'<',1
,IC50,,
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,IC50,,
CC(=O)Oc1ccccc1C(=O)O,IC50,,
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,IC50,,
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,IC50,,
CC[C@@H](C)[C@@H](O)C(=O)OC[C@H]1CCN2CCC[C@@H]12,IC50,'=',505
O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,IC50,,
CC(=O)N(C)CC#CCN1CCCC1,IC50,'=',2450
,IC50,,
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,,
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,IC50,,
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,IC50,,
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,IC50,,
CCN1C[C@]2(COC)[C@H](O)C[C@@H](OC)[C@@]34[C@@H]5C[C@@]6(O)[C@H](OC(=O)c7ccccc7)[C@@H]5[C@@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)[C@H]14)[C@@H](O)[C@@H]6OC,IC50,,
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,IC50,,
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,IC50,,
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,IC50,,
C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,IC50,,
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,IC50,,
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,IC50,,
C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,IC50,'>',10000
CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,IC50,,
C[N+]12CCC(CC1)[C@@H](OC(=O)N(Cc1cccs1)c1ccccc1)C2.[Br-],IC50,'=',9.2
O=C(O[C@H]1CN2CCC1CC2)N(Cc1ccccc1)c1ccc(F)cc1,IC50,'=',8.3
O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)N(Cc1ccccc1)c1ccccc1.[Br-],IC50,'=',1.4
CC(C)(C)OC(=O)Nc1ccc(-c2cc(/C=C3\CN4CCC3CC4)on2)cc1,IC50,'>',10
CN1CCC=C(c2nsnc2OCCCCc2ccccc2)C1,IC50,'=',144.54
CN1CCC=C(c2nsnc2OCCN)C1,IC50,'=',1000
CN1CCC=C(c2nsnc2OCCCO)C1,IC50,'=',3801.89
CN1CCC=C(c2nsnc2OCCCCn2cccc2)C1,IC50,'=',28840.32
CCCCCCOc1nsnc1C1=CCCN(C)C1,IC50,'=',28.84
CN1CCC=C(c2nsnc2OCCCCn2cccc2)C1,IC50,'=',407.38
Cc1ccc(CN2CCC(n3c(O)nc4ccccc43)CC2)c(Cl)c1,IC50,'=',1780
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,IC50,,
,IC50,,
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,IC50,,
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,IC50,,
COc1nc(C)nc(Cl)c1NC1=NCCN1,IC50,,
COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,IC50,,
CCCCN(C(=O)O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)c1ccccc1.[Br-],IC50,'=',2
CC(=O)CCC#CCN(C)C,IC50,'=',51800
CCCCCCCOc1nsnc1C1=CCCN(C)C1,IC50,'=',9
CN1[C@@H]2CC[C@H]1C[C@@H](CC(CNS(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1)C2,IC50,'=',770
CCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,IC50,'=',26.7
O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)N(Cc1cccs1)c1ccccc1.[Br-],IC50,'=',1.6
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@](O)(c1ccccc1)c1cccs1.[Br-],IC50,'=',0.38
COc1cc(CO/N=C/C2CN3CCC2CC3)on1.Cl,IC50,'=',29500
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,IC50,,
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,IC50,,
CC(/C=N/O)CC#CCN1CCCC1,IC50,'=',920
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,IC50,,
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,IC50,,
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12.O.[Br-],IC50,'=',0.22
CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.[Br-],IC50,'=',2.65
CCCCCCC[N+]12CCC(CC1)[C@@H](OC(=O)C1(O)c3ccccc3-c3ccccc31)C2.[Br-],IC50,'=',3.1
Brc1ccccc1,IC50,,
,,,
