ID,SMILES,Type,Value
502848,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2cccc3CCOc23)CC1)c1cc(F)c(F)c(F)c1,Ki,550
502849,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccc(F)cc2)CC1)c1cc(F)c(F)c(F)c1,Ki,550
502871,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2cccs2)CC1)c1cc(F)c(F)c(F)c1,Ki,550
502872,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccc(O)cc2)CC1)c1cc(F)c(F)c(F)c1,Ki,550
502884,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2C)CC1)c1ncc(cn1)C(F)(F)F,Ki,550
502885,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2cccc(F)c2)CC1)c1ncc(cn1)C(F)(F)F,Ki,550
502886,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccc(F)cc2)CC1)c1ncc(cn1)C(F)(F)F,Ki,550
502889,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2cccc(c2)C#N)CC1)c1ncc(cn1)C(F)(F)F,Ki,550
502891,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccc(O)cc2)CC1)c1ncc(cn1)C#N,Ki,>100
502896,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2cccc(F)c2)CC1)c1ncc(cn1)C#N,Ki,>100
502897,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccc3[nH]ccc3c2)CC1)c1ncc(cn1)C#N,Ki,550
502898,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccc(F)cc2)CC1)c1ncc(cn1)C#N,Ki,>100
502900,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccc3[nH]ccc3c2)CC1)c1cnc(nc1)C(F)(F)F,Ki,550
502923,C[C@@H]1CN(CCN1C(=O)NCCC1(O)CCN(Cc2ccccc2)CC1)c1cc(F)c(F)c(F)c1,Ki,>100
502933,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(F)c(c1)C(F)F,Ki,550
502934,C[C@@H]1CN(CCN1C(=O)NC[C@H](O)C1CCN(Cc2ccccc2)CC1)c1ccc(OC(F)(F)F)c(c1)C#N,Ki,>100
502937,C[C@@H]1CN(CCN1C(=O)NCCC1(O)CCN(Cc2ccccc2)CC1)c1ccc(F)c(c1)C#N,Ki,>100
502938,C[C@@H]1CN(CCN1C(=O)NC[C@H](O)C1CCN(Cc2ccccc2)CC1)c1ccc(F)c(c1)C#N,Ki,>100
502941,FC(F)(F)c1ccc(cc1)C1CCN(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
502989,O=C(NCCC1CCN(Cc2ccccc2)CC1)N1C2CCC1CN(C2)c1ncc(cn1)C#N |THB:26:24:18:20.21|,Ki,55
502990,FC(F)(F)Oc1ccc(cc1)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
502994,C[C@@H]1CN(CCN1C(=O)NC[C@@H](O)C1CCN(Cc2ccccc2)CC1)c1cc(F)cc(c1)C#N,Ki,>100
502995,Fc1cc(ccc1C(=O)NCCC1CCN(Cc2ccccc2)CC1)-c1ccc(OC(F)(F)F)cc1,Ki,550
502996,FC(F)(F)Oc1ccc(cc1)-c1ccc(cc1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
502997,OC(CNC(=O)C1CCN(CC1)c1ccc(OC(F)(F)F)cc1)C1CCN(Cc2ccccc2)CC1,Ki,>100
502998,OC1(CCNC(=O)C2CCN(CC2)c2ccc(OC(F)(F)F)c(F)c2)CCN(Cc2ccccc2)CC1,Ki,550
502999,C[C@@H]1CN(CCN1C(=O)NCC[C@H]1CCN(Cc2ccccc2)C1)c1ccc(OC(F)(F)F)c(c1)C#N,Ki,550
503051,OCC1CN(Cc2ccccc2)CCC1CCNC(=O)C1CCN(CC1)c1ccc(OC(F)(F)F)cc1,Ki,550
503052,FC(F)(F)c1cnc(N2CCC(CC2)C(=O)NCCC2CCN(Cc3ccccc3)CC2)c(Cl)c1,Ki,55
503053,OCC1(CCNC(=O)C2CCN(CC2)c2ccc(OC(F)(F)F)c(F)c2)CCN(Cc2ccccc2)CC1,Ki,550
503062,Fc1ccc(cc1C#N)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503069,FC1(F)Oc2ccc(cc2O1)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503070,CC1CN(CCC1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(OC(F)(F)F)cc1,Ki,550
503071,Fc1cc(cc(F)c1F)N1CCC(CC1)C(=O)NCCC1CCN(CC1)c1ccccc1,Ki,>100
503072,Fc1cc(ccc1OC(F)(F)F)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503073,FC(F)(F)c1ccc(cc1)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503074,COc1cc(ccc1OC(F)(F)F)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503075,Fc1ccc(cc1OC(F)(F)F)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503076,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(OC(F)(F)F)cc1F,Ki,550
503077,FC(F)(F)Oc1cc(ccc1C#N)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503078,Fc1cc(cc(c1)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1)C#N,Ki,>100
503082,CC1CN(CCC1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cccc(OC(F)(F)F)c1,Ki,>100
503083,FC(F)(F)Oc1cccc(c1)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503084,OC1(CCNC(=O)C2CCN(CC2)c2ccc(OC(F)(F)F)c(c2)C#N)CCN(Cc2ccccc2)CC1,Ki,>100
503085,Fc1ccc(cc1F)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503086,Fc1cc(F)cc(c1)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503087,FC(F)(F)Oc1cc(cc(c1)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1)C#N,Ki,550
503107,Fc1cc(cc(F)c1F)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503118,COc1cc(cc(c1)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1)C#N,Ki,550
503120,Cc1cc(ccc1OC(F)(F)F)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503121,FC(F)(F)Oc1ccc(cc1C#N)N1CCC(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503122,O[C@H](CNC(=O)C1CCN(CC1)c1ccc(F)c(c1)C#N)C1CCN(Cc2ccccc2)CC1,Ki,>100
503143,C[C@H]1CN(CCC1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(cn1)C#N,Ki,550
503144,C[C@H]1CN(CCC1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(cn1)C(F)(F)F,Ki,55
503145,C[C@H]1CN(CCC1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ncc(cc1F)C(F)(F)F,Ki,55
503188,Cc1c(cnc2cc(nn12)-c1cccc(c1)C(F)(F)F)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503190,Cc1c(cnc2cc(nn12)-c1cccc(c1)C(F)(F)F)C(=O)NCCC1(O)CCN(Cc2ccccc2)CC1,Ki,550
503192,Cc1c(cnc2cc(nn12)-c1cccc(c1)C(F)(F)F)C(=O)NC[C@@H](O)C1CCN(Cc2ccccc2)CC1,Ki,550
503193,Cc1c(cnc2cc(nn12)-c1cccc(c1)C(F)(F)F)C(=O)NC[C@H](O)C1CCN(Cc2ccccc2)CC1,Ki,>100
503196,Cc1c(cnc2cc(nn12)-c1ccc(F)cc1F)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503199,Cc1c(cnc2cc(nn12)-c1ccc(F)cc1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503200,Cc1c(cnc2cc(nn12)-c1cc(F)cc(F)c1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503211,Cc1c(cnc2cc(nn12)-c1cccc(OC(F)(F)F)c1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503212,Cc1c(cnc2cc(nn12)-c1cc(F)c(F)c(F)c1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503225,C[C@H]1CN(CCC1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ncc(cn1)C(F)(F)F,Ki,55
503226,C[C@H]1CN(CCC1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ncc(Cl)cn1,Ki,550
503233,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(CC[Si](C)(C)C)CC1)c1ncc(cn1)C#N,Ki,55
503240,C[C@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ncc(cn1)C(F)(F)F,Ki,550
503242,C[C@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ncc(c(N)n1)C(F)(F)F,Ki,55
503245,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(cc1)C#N,Ki,>100
503246,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(cc1F)C#N,Ki,>100
503247,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(C#N)c(F)c1,Ki,>100
503248,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ncc(F)cc1F,Ki,550
503250,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cc(F)c(F)c(Cl)c1,Ki,550
503251,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cnc(Cl)c(F)c1,Ki,550
503252,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cc(F)c(C#N)c(F)c1,Ki,550
503253,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cc(F)c(cc1F)C#N,Ki,>100
503255,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cc(F)c(C#N)c(F)c1,Ki,>100
503256,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cc(F)c(Cl)c(F)c1,Ki,550
503257,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)c(F)c1,Ki,550
503258,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(C#N)c(F)c1,Ki,550
503260,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(C#N)c(OC(F)(F)F)c1,Ki,550
503263,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cnc(cn1)C(F)(F)F,Ki,550
503264,C[C@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cnc(cn1)C(F)(F)F,Ki,550
503265,COc1ccc(cc1C#N)N1C[C@H](C)N([C@H](C)C1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503266,FC(F)(F)c1cnc(cn1)N1CCN(CC1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,>100
503271,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cc(F)nc(F)c1,Ki,550
503272,C[C@@H]1CN(CCN1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ccc(C#N)c(c1)C(F)(F)F,Ki,55
503273,COc1cc(cc(F)c1C#N)N1CCN([C@H](C)C1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,Ki,550
503277,C[C@@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ncc(c(N)n1)C(F)(F)F,Ki,550
503278,C[C@@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1ncc(cn1)C#N,Ki,>100
503280,C[C@@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cnc(cn1)C(F)(F)F,Ki,>100
503282,C[C@@H]1CN(C[C@@H](C)N1C(=O)NCCC1CCN(Cc2ccccc2)CC1)c1cnc(nc1)C(F)(F)F,Ki,55
525279,Cc1ccc(Cl)c2[nH]c3c(ccc(F)c3c12)C([O-])=O,Ki,>10000
50001786,Fc1ccc(cc1)-n1cc(C2CCN(CCN3CCNC3=O)CC2)c2cc(Cl)ccc12,Ki,>5000
50001884,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12 |t:8|,Ki,0.98
50001884,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12 |t:8|,Ki,34
50001885,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,2800
50001885,Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12,Ki,>5000
50001888,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12,Ki,25
50002338,CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1,Ki,2.7
50003014,[I-].CC1COCC(C[N+](C)(C)C)O1,Ki,30200
50003015,[I-].C[C@@H]1COC[C@H](C[N+](C)(C)C)O1,Ki,<100000
50003016,[I-].C[C@H]1COC[C@H](C[N+](C)(C)C)O1,Ki,74131
50003359,CCCCCCOc1nsnc1C1=CCCN(C)C1 |t:13|,Ki,7.9
50004656,C[N+](C)(C)CCOC(N)=O,Ki,29
50004665,O=C1CCCN1CC#CCN1CCCC1,Ki,1.1
50004734,CC(C#CCN1CCCC1)N(C)C(C)=O,Ki,330
50005677,C[N+](C)(C)CC#CCN1CCCC1=O,Ki,2.5
50005680,CCN(CC)CCCCCOC(=O)C(C)(C1CCCCC1)c1ccccc1,Ki,298
50005681,CN(C)CCCOC(=O)C(C)(C1CCCCC1)c1ccccc1,Ki,1.9
50005682,CN(C)CCCCOC(=O)C(C)(C1CCCCC1)c1ccccc1,Ki,41
50005683,CCN(CC)CCCCOC(=O)C(C)(C1CCCCC1)c1ccccc1,Ki,111
50005684,CCN(CC)CCCOC(=O)C(C)(C1CCCCC1)c1ccccc1,Ki,2.9
50005685,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,Ki,2.1
50005685,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,Ki,23
50005686,CCN(CC)CCOC(=O)C(C)(C1CCCCC1)c1ccccc1,Ki,4
50005843,"C[C@@H]1CCC2(CN3CCC2CC3)O1 |wD:1.0,(8.15,-1.22,;7.52,-2.61,;8.29,-3.96,;7.26,-5.1,;5.85,-4.47,;5.85,-6.01,;4.5,-6.78,;3.19,-6.01,;3.19,-4.47,;4.5,-3.7,;3.99,-4.89,;5.11,-5.53,;6.01,-2.93,)|",Ki,20000
50005844,"C[C@@H]1CC2(CO1)CN1CCC2CC1 |wU:1.0,(16.56,-.55,;15.01,-.56,;13.51,-.88,;13.35,-2.41,;14.76,-3.03,;15.79,-1.89,;13.35,-3.95,;12.01,-4.72,;10.68,-3.95,;10.68,-2.41,;12.01,-1.64,;11.49,-2.82,;12.61,-3.47,)|",Ki,6300
50005845,"C[C@H]1CC2(CO1)CN1CCC2CC1 |wD:1.0,(15.64,.86,;15.01,-.56,;13.51,-.88,;13.35,-2.41,;14.76,-3.03,;15.79,-1.89,;13.35,-3.95,;12.01,-4.72,;10.68,-3.95,;10.68,-2.41,;12.01,-1.64,;11.49,-2.82,;12.61,-3.47,)|",Ki,6500
50005846,"CC1(C)OCC2(CN3CCC2CC3)O1 |(16.5,-.14,;15.01,-.56,;14.22,.79,;15.79,-1.89,;14.76,-3.03,;13.35,-2.41,;13.35,-3.95,;12.01,-4.72,;10.68,-3.95,;10.68,-2.41,;12.01,-1.64,;11.49,-2.82,;12.61,-3.47,;13.51,-.88,)|",Ki,9300
50005847,"C[C@H]1CCC2(CN3CCC2CC3)O1 |wU:1.0,(16.07,-5.59,;14.53,-5.59,;15.3,-6.94,;14.28,-8.1,;12.87,-7.45,;12.87,-8.99,;11.52,-9.76,;10.2,-8.99,;10.2,-7.45,;11.52,-6.68,;11,-7.87,;12.13,-8.51,;13.03,-5.91,)|",Ki,15000
50005848,"C[C@@H]1OCC2(CN3CCC2CC3)O1 |wD:1.0,(15.15,-4.25,;14.53,-5.65,;15.3,-6.97,;14.28,-8.13,;12.87,-7.51,;12.87,-9.05,;11.53,-9.82,;10.2,-9.05,;10.2,-7.51,;11.53,-6.74,;11,-7.9,;12.13,-8.54,;13.03,-5.97,)|",Ki,6300
50005849,"C1OCC2(CN3CCC2CC3)O1 |(15.01,-.56,;15.79,-1.89,;14.76,-3.03,;13.35,-2.41,;13.35,-3.95,;12.01,-4.72,;10.68,-3.95,;10.68,-2.41,;12.01,-1.64,;11.49,-2.82,;12.61,-3.47,;13.51,-.88,)|",Ki,19000
50005850,"C[C@H]1OCC2(CN3CCC2CC3)O1 |wU:1.0,(13.51,6.12,;11.97,6.12,;12.74,4.77,;11.71,3.63,;10.3,4.26,;10.3,2.72,;8.96,1.95,;7.64,2.72,;7.64,4.26,;8.96,5.03,;8.44,3.84,;9.56,3.2,;10.46,5.8,)|",Ki,2900
50006243,C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1O,Ki,56
50006584,C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1,Ki,8.2
50007550,"CN(C)C1CCC2(C=C1)c1ccccc1C=Cc1ccc(Cl)cc21 |c:7,17|",Ki,4.3
50007551,CN(C)C1CCC2(C=C1)c1ccccc1CCc1ccc(Cl)cc21 |c:7|,Ki,94
50007692,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1nsc2ccccc12,Ki,630
50008071,Cc1ccc(C[N+](C)(C)C)o1,Ki,7943.28
50008072,CC[C@H]1[C@@H](Cc2cncn2C)COC1=O |r|,Ki,12
50009300,CN(CC#CCN1CCCC1)C(C)=O,Ki,4960
50010096,"OC(C(=O)OC1CN2CCC1CC2)(c1ccccc1)c1ccccc1 |(5.41,-4.43,;4.65,-5.78,;6.2,-5.78,;6.97,-7.12,;6.97,-4.45,;8.52,-4.1,;8.52,-2.56,;9.86,-1.78,;11.19,-2.56,;11.19,-4.1,;9.86,-4.88,;9.09,-3.78,;9.09,-2.9,;3.1,-5.81,;2.36,-7.19,;.82,-7.2,;.01,-5.88,;.78,-4.52,;2.32,-4.49,;4.65,-7.23,;3.39,-7.96,;3.38,-9.41,;4.64,-10.15,;5.91,-9.42,;5.91,-7.97,)|",Ki,0.045
50010096,"OC(C(=O)OC1CN2CCC1CC2)(c1ccccc1)c1ccccc1 |(5.41,-4.43,;4.65,-5.78,;6.2,-5.78,;6.97,-7.12,;6.97,-4.45,;8.52,-4.1,;8.52,-2.56,;9.86,-1.78,;11.19,-2.56,;11.19,-4.1,;9.86,-4.88,;9.09,-3.78,;9.09,-2.9,;3.1,-5.81,;2.36,-7.19,;.82,-7.2,;.01,-5.88,;.78,-4.52,;2.32,-4.49,;4.65,-7.23,;3.39,-7.96,;3.38,-9.41,;4.64,-10.15,;5.91,-9.42,;5.91,-7.97,)|",Ki,0.051
50010588,CNC(C)Cc1ccc2OCOc2c1,Ki,>10000
50010859,CN(C)CCCN1c2ccccc2CCc2ccccc12,Ki,42
50011851,"CN1CC2CC1CC(C2)OC(=O)C(C)(c1ccccc1)c1ccccc1 |TLB:9:7:1.2:4,THB:0:1:4:6.7.8|",Ki,0.054
50011851,"CN1CC2CC1CC(C2)OC(=O)C(C)(c1ccccc1)c1ccccc1 |TLB:9:7:1.2:4,THB:0:1:4:6.7.8|",Ki,0.088
50014247,COc1ccc(OC[C@H]2CN(C)CC[C@@H]2c2ccccc2)cc1,Ki,92
50015720,"CN1C2CC(CC1C1OC21)OC(=O)C(CO)c1ccccc1 |TLB:8:9:1:3.5.4,8:7:1:3.5.4,0:1:9.7:3.5.4,THB:10:4:9.7:1|",Ki,1.1
50017674,CN(C)CCOC(c1ccccc1)c1ccccc1,Ki,100
50017721,[#6]-[#7]-1-[#6]-[#6]\[#6](-[#6]-[#6]-1)=[#6]-1/c2ccccc2-[#6]=[#6]-c2ccccc-12 |c:16|,Ki,12
50018019,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2cc3ccccc3s2)CC1,Ki,>1000
50018056,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc12,Ki,179
50018229,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccc(O)cc1,Ki,0.881
50020712,[#6]-[#7](-[#6])-[#6]-[#6]\[#6]=[#6]-1/c2ccccc2-[#6]-[#6]-c2ccccc-12,Ki,11
50022784,CNCCC(Oc1ccccc1C)c1ccccc1,Ki,1000
50028066,N[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc12,Ki,1650
50028091,COCCCC\C(=N/OCCN)c1ccc(cc1)C(F)(F)F,Ki,>10000
50030196,CCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,316
50030221,CN1CCC=C(C1)c1nsnc1OCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1 |c:4|,Ki,78
50030222,CN1CCC=C(C1)c1nsnc1OCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1 |c:4|,Ki,6.8
50030223,CN1CCC=C(C1)c1nsnc1OCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1 |c:4|,Ki,0.912011
50030224,CN1CCC=C(C1)c1nsnc1OCCCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1 |c:4|,Ki,1
50030225,CN1CCC=C(C1)c1nsnc1OCCCCCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1 |c:4|,Ki,11
50030242,CN1CCC=C(C1)c1nsnc1OCCCCCCCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1 |c:4|,Ki,45
50030243,OCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,2512
50030245,OCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,468
50030246,OCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,355
50030247,OCCCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,282
50030248,OCCCCCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,123
50030249,OCCCCCCCCCCCCCC1CCN(CCCN2C(=O)CCc3ccccc23)CC1,Ki,186
50030251,O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc34)CC2)CC1,Ki,30
50034043,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12)C(C)=O,Ki,4898
50036163,C[N+]12CCC(CC1)C(=C2)c1cc2ccccc2o1,Ki,360
50036164,"OC1(CN2CCC1CC2)c1nc2ccccc2o1 |(2.9,-13.97,;2.91,-15.51,;2.91,-17.05,;1.57,-17.71,;.24,-17.05,;.24,-15.51,;1.57,-14.74,;1.88,-15.98,;.94,-16.45,;4.38,-15.11,;4.87,-13.64,;6.42,-13.64,;7.44,-12.52,;8.93,-12.82,;9.41,-14.3,;8.38,-15.44,;6.88,-15.11,;5.64,-16.03,)|",Ki,1800
50036165,"C1CN2CCC1C(=C2)c1ccsc1 |c:7,(21.51,-6.35,;20.56,-6.82,;21.19,-8.08,;19.86,-7.43,;19.86,-5.89,;21.19,-5.11,;22.52,-5.89,;22.52,-7.43,;24.01,-5.48,;24.48,-4.02,;26.02,-4.02,;26.49,-5.49,;25.25,-6.39,)|",Ki,710
50036166,"C1CN2CCC1C(=C2)c1cccnc1 |c:7,THB:8:6:4.3:0.1,(-3.23,-2.16,;-4,-3.38,;-2.35,-2.5,;-2.35,-1.13,;-1.52,-.29,;-1.51,-1.39,;.03,-2.32,;-.76,-3.46,;1.54,-2,;2.57,-3.14,;4.08,-2.83,;4.56,-1.36,;3.52,-.21,;2.01,-.52,)|",Ki,2200
50036167,"OC1(CN2CCC1CC2)c1nc2ccccc2s1 |(2.9,-13.97,;2.91,-15.51,;2.91,-17.05,;1.57,-17.71,;.24,-17.05,;.24,-15.51,;1.57,-14.74,;1.88,-15.98,;.94,-16.45,;4.38,-15.11,;4.87,-13.64,;6.42,-13.64,;7.44,-12.52,;8.93,-12.82,;9.41,-14.3,;8.38,-15.44,;6.88,-15.11,;5.64,-16.03,)|",Ki,1200
50036168,"OC1(CN2CCC1CC2)c1ccccn1 |(2.9,-13.98,;2.91,-15.53,;2.91,-17.07,;1.57,-17.73,;.24,-17.07,;.24,-15.53,;1.58,-14.76,;1.88,-16,;.94,-16.46,;4.39,-15.13,;5.06,-13.75,;6.6,-13.66,;7.45,-14.94,;6.77,-16.32,;5.23,-16.42,)|",Ki,10000
50036169,"C1CN2CCC1C(=C2)c1ccc[se]1 |c:7,(25.63,-.73,;24.69,-1.2,;25.31,-2.46,;23.99,-1.81,;23.99,-.26,;25.31,.51,;26.64,-.26,;26.64,-1.81,;28.12,.14,;28.6,1.6,;30.14,1.6,;30.61,.13,;29.37,-.77,)|",Ki,410
50036170,"C1CN2CCC1C(=C2)c1nc2ccccc2s1 |c:7,(-2.89,-19.08,;-3.82,-19.55,;-3.21,-20.81,;-4.53,-20.16,;-4.53,-18.61,;-3.21,-17.82,;-1.87,-18.61,;-1.87,-20.16,;-.38,-18.19,;.1,-16.73,;1.65,-16.73,;2.68,-15.59,;4.18,-15.91,;4.67,-17.39,;3.62,-18.52,;2.12,-18.19,;.88,-19.11,)|",Ki,170
50036171,"C1CN2CCC1C(C2)c1cc2ccccc2o1 |(14.72,-24.47,;13.78,-24.93,;14.4,-26.2,;13.08,-25.54,;13.08,-24,;14.4,-23.2,;15.74,-24,;15.74,-25.54,;17.23,-23.59,;17.7,-22.12,;19.25,-22.12,;20.28,-20.99,;21.77,-21.31,;22.26,-22.78,;21.21,-23.9,;19.71,-23.59,;18.47,-24.5,)|",Ki,57
50036172,"OC1(CN2CCC1CC2)c1ccsc1 |(9.99,-3.65,;9.99,-5.19,;9.99,-6.73,;8.66,-7.38,;8.03,-6.12,;8.97,-5.65,;8.66,-4.41,;7.33,-5.19,;7.33,-6.73,;11.46,-4.78,;11.95,-3.32,;13.49,-3.32,;13.96,-4.79,;12.72,-5.69,)|",Ki,9200
