SMILES,Type,Relation,Value
O=C(CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'>',1000
CN1CCC[C@@H]1[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',38.02
C[C@@]12CN(c3ccccc3)c3ccccc3[C@@H]1CCN2,Ki,'>',10000
CCCC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,Ki,'=',245.47
CCN1CCC(c2ccccc2)=C(C(=O)OCc2ccc3c(c2)OCO3)C1,Ki,'=',60
CCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccncc2)C1,Ki,'=',370
O=C(NCC1CCNCC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',170
C[N+]12CCC(CC1)C(O)(c1cc3ccccc3o1)C2,Ki,'=',3800
C[C@@H]1OCC2(CN3CCC2CC3)O1,Ki,'=',6300
CC1CN(CCC[C@@H]2[C@H]3CCCC[C@@H]3C[C@@H]3C(=O)O[C@@H](C)[C@H]23)CC(C)O1,Ki,'=',601
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)N(C)CCCCCC(=O)NCCOCCOCCN4CCN(CC(=O)N5c6ccccc6C(=O)Nc6cccnc65)CC4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',53.5
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,Ki,'=',49.8
OC1(c2ccoc2)CN2CCC1CC2,Ki,'>',15000
C[N+]12C=C(c3cc4ccccc4o3)C(CC1)CC2,Ki,'=',360
CN(C)CCC1=C(Cc2cccnc2)c2ccccc2C1,Ki,'=',3715.35
COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,Ki,'>',10000
CN1CCC[C@H]1c1ccco1,Ki,'=',43651.58
Cc1ccc([C@H]2CCCN2)o1,Ki,'=',14454.4
NCc1cccc(NC(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)c1,Ki,'=',210
CC(=O)c1ccc2c(c1)Nc1ccccc1S2,Ki,'>',10000
CCCCCCOc1nccnc1O[C@@H]1CN2CCC1C2,Ki,'=',465
CN1CCC=C(c2nsnc2OCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',0.61
CC[C@H](C)C(C(=O)OCCCN(CC)CC)c1ccccc1,Ki,'=',10.7
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1c(C)cccc1C,Ki,'=',176
OC1(c2cccnc2)CN2CCC1CC2,Ki,'=',14900
O=C(Nc1ccc2c(c1)CNC2)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Ki,'=',630
O=C(N1CCNCC1)[C@](O)(c1ccccc1)[C@@H]1CCC(F)(F)C1,Ki,'=',30
FC(F)(F)c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Ki,'>',10000
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1nccs1,Ki,'=',2400
COc1ccc(NC(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1N1CCN(C)CC1,Ki,'>',10000
CCOCCn1c(N2CC[C@H](N(C)C)C2)nc2ccccc21,Ki,'=',1500
CC(=O)OC1CC2CCCC1N2,Ki,'=',21379.62
CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CO)C(=O)OCc1ccccc1,Ki,'=',0.007943
COc1nccnc1CC1=C(CCN(C)C)Cc2cc(F)ccc21,Ki,'>',10000
Cc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1cnccn1,Ki,'>',10000
COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccnc1OC,Ki,'>',10000
CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,Ki,'=',341
c1ccc(N2CCc3ccccc3C2)nc1,Ki,,
NCC1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,Ki,'=',11
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',1318.26
C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',19.5
Cc1ccccc1C(=O)CCCN1CCC(CCCCCN)CC1,Ki,'=',1288.25
CCOC(=O)N1CCN(C(C)c2ccc(S(=O)(=O)c3ccccc3)cc2)CC1,Ki,'=',200
CCOC(=O)C1=C(c2ccccc2)CCN(C2CCN(C(=O)c3c(Cl)cccc3Cl)CC2)C1,Ki,'>',100000
CCOC(=O)C1=C(c2ccccc2)CCN(CCc2ccc3c(c2)CCO3)C1,Ki,'>',100000
CCN1CCC(c2ccc(F)cc2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,Ki,'=',7900
CN1CCC=C(c2nsnc2OCCOCCOCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',1.9
COc1cc(N2CC(=O)N(c3ccc(Oc4ccccc4)cc3)C2=O)ccc1OCCN1CCCC1,Ki,'=',370
Cn1c(SCCCN2CC3CCN(c4ccccc4)C3C2)nnc1C1CCOCC1,Ki,'=',1023.29
O=C(CN1CCCc2cnccc21)N1CCCCC1,Ki,'>',100000
C[N+](C)(C)C[C@@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',1.096
COc1ccc(NC(=O)N2CCN(c3ccccc3F)CC2)cc1N1CCN(C)CC1,Ki,'>',10000
O=C(CCN1CCCc2ccccc21)Nc1cccnn1,Ki,'=',14125.38
O=C(CCN1CCCc2ccccc21)Nc1ccccc1,Ki,'=',263.03
CN(C)CCC=C1c2ccccc2COc2ccccc21,Ki,'=',18
Cc1ccnc(C(C)c2c(CCN(C)C)sc3ccccc23)c1,Ki,'>',10000
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,Ki,'=',0.847
CN(C)CCC1=C(Cc2cnccn2)c2ccc(F)cc2C1,Ki,'>',10000
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',20
CCCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,Ki,'=',489.78
C[N+]1(C)CCC(C2CC[N+](C)(CCCC(O)(c3ccccc3)c3ccccc3)CC2)CC1.[I-].[I-],Ki,'=',8317.64
C[C@H]1O[C@H](C[N+](C)(C)C)COC1(C)C.[I-],Ki,'=',95499.26
Cc1cnc(N2CCc3ccccc3C2)cc1NCCO,Ki,'=',6500
COc1ccc([S@@+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',180
CC(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCNCC1,Ki,'=',57
COc1ccc(NC(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)cc1N1CCN(C)CC1,Ki,'>',10000
C[N+]1(C)CCCC1c1ccco1.[I-],Ki,'=',5248.07
Cc1ccc(C(C)c2c(CCN(C)C)sc3ccccc23)cn1,Ki,'>',10000
COc1cccc(C(C)c2c(CCN(C)C)sc3ccccc23)n1,Ki,'>',10000
CC(c1ccncc1)c1c(CCN(C)C)sc2ccccc12,Ki,'=',5.6
Cn1ccc(NC(=O)CCN2CCCc3ccccc32)n1,Ki,'=',7585.78
O=C(O)C1CCCN1C(=O)CCN1CCCc2ccccc21,Ki,'=',1047.13
Cc1ccc2c(c1)CCCN2CC(=O)N1CCCCC1,Ki,'=',17782.79
C[N+]1(CC#CCOC2=NOCC2)CCc2ccccc2C1.[I-],Ki,'=',6958
C1COC(C2CN3CCC2CC3)C1,Ki,'=',2200
CN1C2CCCC1C(OC(=O)OCC(Cl)(Cl)Cl)C2,Ki,'=',1000
O=C(NC1CCN(CC2CCCCC2)CC1)C(O)(c1ccccc1)C1CCCC1,Ki,'=',200
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3C(CCC3CCC(C)(C)N3C)[C@@H]12,Ki,'=',122
COc1ccc(NC(=O)N2CCN(c3ccc(SC)cc3)CC2)cc1N1CCN(C)CC1,Ki,'>',10000
CCOC(=O)c1c(CC)n(Cc2ccccc2)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',363.08
c1cc(N2CCNCC2)c2cc[nH]c2c1,Ki,'>',19952.62
C[C@H]1O[C@@H]([C@@H]2CCC[N+]2(C)C)C[S@@+]1[O-].[I-],Ki,'<',100000
CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(Cl)ccc2C1O3,Ki,'=',5128.61
CN1[C@@H]2CC[C@H]1C[C@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',59.4
COc1ccc([S@@+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',111.9
CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',11.6
C[C@@H]1CCC2(CN3CCC2CC3)O1,Ki,'=',20000
Cn1c(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc(C(N)=O)cc1,Ki,'=',1000
O=C(NCC1CCN(CC2CCCC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',71
O=C(NCC1CCN(CC2CC2)CC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',65
Cc1cc(/C=C/c2cc3c4c(c2)CCCN4CCC3)cc(C)[n+]1CCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,Ki,'=',4.786
Cc1cc(/C=C/C=C/c2ccc(N(C)C)cc2)cc(C)[n+]1CCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,Ki,'=',13.8
Cc1scc2c1N(C(=O)CN1CCN(CCCCCCCCCCNC(=O)Cc3ccc4c(c3)C(C)(C)C3=C5C=C6C7=[N+](CCC6OC5CCN34)c3ccc(S(=O)(=O)[O-])cc3C7(C)C)CC1)c1ccccc1NC2=O,Ki,'=',0.03981
CCCCCCCCc1ccc(O)cc1,Ki,'=',4338
CN1CCN2c3ccccc3Cc3ccccc3C2C1,Ki,'=',343
COc1ccccc1CN1C2C3C4CC5C6C4C2C6C1(O)C53,Ki,'=',313
CN1CC2CC(OC(=O)C(C)(c3ccccc3)c3ccccc3)CC1C2,Ki,'=',0.088
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,Ki,'=',0.5754
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,Ki,'=',0.0955
COc1ccc(CCCOC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1F,Ki,'=',430
C[C@@H]1O[C@H](C[N+](C)(C)C)CO[C@@H]1C.[I-],Ki,'>',100000
C[C@@H]1CO[C@H](C[N+](C)(C)C)CO1.[I-],Ki,'>',100000
CCC(=O)NC1CN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',7.079
C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1.[I-],Ki,'=',56.23
C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-],Ki,'=',323.59
Cc1ccc2c(c1)CC(CCN(C)C)=C2C(C)c1ccccn1,Ki,'=',562.34
CC(C1=C(CCCN(C)C)Cc2ccccc21)c1ccccn1,Ki,'=',891.25
CC(C1=C(CCN(C)CCF)Cc2ccccc21)c1ccccn1,Ki,'=',602.56
CCCCc1[nH]c2ccc3c(c2c1C(=O)OCC)CN1CCc2cc(OC)ccc2C1O3,Ki,'=',13180
C[C@H]1O[C@@H]([C@@H]2CCC[N+]2(C)C)C[S@+]1[O-].[I-],Ki,'<',100000
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Ki,'=',2569
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,Ki,'=',8511.38
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1.[Na+],Ki,'>',1000000
Cc1ccccc1C(=O)CCCN1CCC(CCCCCN)CC1,Ki,'=',1949.84
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,Ki,'=',3693
C[N+](C)(C)C[C@@H]1CO[C@H](c2ccccc2)C(c2ccccc2)(c2ccccc2)O1.[I-],Ki,'=',676.08
C[N+](C)(C)C[C@@H]1CO[C@H](C(c2ccccc2)c2ccccc2)CO1.[I-],Ki,'=',524.81
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,Ki,'=',652.8
CC1(C)C(/C=C/C=C/C=C2/N(CCCCCC(=O)NCCN3CCN(CCCCC4CCN(CC(=O)N5c6ccccc6NC(=O)c6ccccc65)CC4)CC3)c3ccc(S(=O)(=O)O)cc3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',2.884
O=C(OC1CC2CCCC1N2)c1ccccc1,Ki,'=',2800
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,Ki,'=',2.399
C[N+](C)(C)C[C@@H]1COC[C@@H](C(c2ccccc2)c2ccccc2)O1.[I-],Ki,'=',15848.93
C[C@H]1COC[C@@H](C[N+](C)(C)C)O1.[I-],Ki,'=',30199.52
COc1cccc(C2=C(C(=O)OCCc3ccc(OC)c(OC)c3)CN(C)CC2)c1,Ki,'>',100000
COC(COC(=O)C1=C(c2ccccc2)CCN(C)C1)c1ccccc1,Ki,'>',100000
CCCN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,Ki,'>',100000
CN1CCC=C(c2nsnc2OCCOCCOCCOCCOc2nsnc2C2=CCCN(C)C2)C1,Ki,'=',0.1
CN(C)CCNC(=O)C1=C(Cc2cccnc2)c2ccccc2C1,Ki,'=',48977.88
CC(c1ccccn1)c1c(CCN(C)C)sc2ccccc12,Ki,'=',1400
CN(C)CCOC(c1ccccc1)c1ccccc1,Ki,'=',83
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Ki,'=',885
C[N+](C)(C)CCOC(N)=O.[Cl-],Ki,'=',3162.28
CN(C)C1(CNCCC2CCOCC2)COc2cc(Cl)c(Cl)cc2OC1,Ki,'=',1.8
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,Ki,'=',1
CN(CCCCCCCCN(C)CCCCCCN(CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)CCCCCCNCC(=O)N1c2ccccc2C(=O)Nc2cccnc21,Ki,'=',3.548
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)[C@@H]2CCCC[C@@H]21,Ki,'=',1445.44
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Ki,'=',2800
CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CO)C(=O)OCc1ccccc1,Ki,'=',758.58
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,Ki,'=',17000
COc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCCC3)CC2)c1,Ki,'=',8.5
C[N+]1=C(CCC(=O)NCCCCCC(=O)NCCCCN2CCN(CC(=O)N3c4ccccc4C(=O)Nc4cccnc43)CC2)C=C/C1=C/c1ccc(-c2cccs2)n1[BH-](F)F,Ki,'=',69.7
C[N+]1(C)CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-],Ki,'=',15.85
CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',537.03
CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',10
Cc1ccc([C@@H]2CCCN2C)o1,Ki,'=',36307.81
C[N+](C)(C)C1CCc2ccc3ccoc3c2C1.O=C[O-],Ki,'=',380
CC(=O)OCC[N+](C)(C)C,Ki,'=',5800
CNCCc1cccc(OC)c1,Ki,'=',740
CCC(C1=C(CCN(C)C)Cc2cc(Cl)ccc21)c1ccccn1,Ki,'=',223.87
Cc1ccccc1C(OCCN(C)C)c1ccccc1,Ki,'=',36
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,Ki,'=',180.3
COc1ccccc1C(O)C1=CN2CCC1CC2,Ki,'=',330
CSc1ccc2c(c1)C(C(C)c1ccccn1)=C(CCN(C)C)C2,Ki,'=',870.96
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)[C@](O)(c1cccs1)C1CCCC1.[Br-],Ki,'=',0.09
CN(CCc1ccccc1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Ki,'=',89
CN(c1ncccn1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,Ki,'>',10000
Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,Ki,'>',10000
NCCN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',2110
CN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2,Ki,'=',50
O=C(CCC1=[N+]2C(=Cc3ccc(-c4cccs4)n3[B-]2(F)F)C=C1)NCCOCCOCCOCCOCCOCCOCCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,Ki,'=',8.913
CN(C)C1(CNCCC2CCOCC2)COc2ccccc2OC1,Ki,'=',58
CN(C)C1(CNCCC2CCCC2)COc2ccccc2OC1,Ki,'=',21
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Ki,'=',1938
CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1,Ki,'=',2900
c1ccc(OCCn2c(C3CCCNC3)nc3ccccc32)cc1,Ki,'=',430
NC(N)=NC(=O)c1ccc2c(c1)Cc1ccccc1-2,Ki,'>',1000
CC[N+](C)(CC)CCOC(=O)C(c1ccccc1)c1ccccc1.[Br-],Ki,'=',164
CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,Ki,'=',15.1
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCN(C(=O)OC(C)(C)C)CC3)[C@@H]12,Ki,'=',445
Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21,Ki,'=',10000
C[N+](C)(C)C[C@@H]1COC[C@@H](c2ccc(-c3ccccc3)cc2)O1.[I-],Ki,'>',10000
C[N+](C)(C)C[C@@H]1COC[C@H](c2ccc([S+]([O-])c3ccccc3)cc2)O1.[I-],Ki,'>',10000
C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccc(-c3ccccc3)cc2)CO1.[I-],Ki,'>',10000
C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccc([S+]([O-])c3ccccc3)cc2)CO1.[I-],Ki,'=',6760.83
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Br-],Ki,'=',1.59
CCN(CC)CCSC(=O)C(O)(c1ccccc1)c1ccccc1,Ki,'=',1.29
CC(C)N(CCOC(=O)C(O)(c1ccccc1)c1ccccc1)C(C)C,Ki,'=',971
C[N+](C)(C)C[C@@H]1CO[C@H](c2ccc(Cc3ccccc3)cc2)CO1.[I-],Ki,'>',10000
C[N+](C)(C)CCOC(N)=O.[Cl-],Ki,'=',38018.94
C[N+](C)(C)CCOC(N)=O.[Cl-],Ki,'=',12000
C[N+]1(C)CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1.[I-],Ki,'=',53.7
CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',93.33
CN1CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,Ki,'=',144.54
Cc1ccc([C@@H]2CCCN2)o1,Ki,'=',154881.66
O=C(OC1CC2CCCC1N2)c1ccc([N+](=O)[O-])cc1,Ki,'=',780
C=Cc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Ki,'>',10000
C[N+](C)(C)C[C@@H]1COC[C@H](c2ccc(Sc3ccccc3)cc2)O1.[I-],Ki,'=',3162.28
C[N+](C)(C)C[C@@H]1CO[C@H](c2ccc([S+]([O-])c3ccccc3)cc2)CO1.[I-],Ki,'>',10000
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Ki,'=',1.8
CCCCCCSc1nccnc1OC1CN2CCC1C2,Ki,'=',123
CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,Ki,'=',1085
CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,Ki,'=',26.5
O=C1CCCN1CC#CCN1CCCC1,Ki,'=',17
COc1ccccc1CN1CCC(C2CCN(CCCCCCCCN3CCC(C4CCN(Cc5ccccc5OC)CC4)CC3)CC2)CC1,Ki,'=',19.8
CC(=O)Nc1ccnc(N2CCc3ccccc3C2)c1,Ki,,
Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1,Ki,,3981.07
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](/C=C/[C@@H]3CCC[C@H](C)N3)[C@@H]12,Ki,'>',1400
C[C@H]1O[C@@H]([C@H]2CCCN2C)C[S@+]1[O-],Ki,'<',100000
Cc1nccn1CC#CCN1CCCC1=O,Ki,'=',120.23
CN1C2CCCC1C(OC(=O)C1CCCCC1)C2,Ki,'=',450
CN1CCC(C2CCN(CCCC(O)(c3ccccc3)c3ccccc3)CC2)CC1.Cl.Cl,Ki,'=',5754.4
COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,Ki,'=',4120
C[N+]12CCC(CC1)[C@@H](OC(=O)Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)C2.O=C[O-],Ki,'=',0.12
O=C(Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1)OCC1CCNCC1,Ki,'=',0.27
C[N@+]12CC[C@H](CC1)[C@@H](OC(=O)Nc1ccccc1-c1ccccc1)C2.O=C([O-])C(F)(F)F,Ki,'=',0.4
CN(C)C1(CNCCC2CCOCC2)COc2ccc(F)cc2OC1,Ki,'=',36
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCSCC3)[C@@H]12,Ki,'=',179
CC(=O)OC1CC2CCCC1N2,Ki,'=',21000
CC(=O)OC1CC2CCCC1N2,Ki,'=',4.6
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCNCC2)CC1,Ki,'=',9.1
CN(C)CCC1=C(Cc2ccncc2)c2ccccc2C1,Ki,'=',4265.8
C[C@@H]1O[C@H]([C@@H]2CCC[N+]2(C)C)C[S+]1[O-],Ki,'=',93325.43
C[C@H]1O[C@@H]([C@@H]2CCC[N+]2(C)C)CS1,Ki,'=',8317.64
COc1ccc([S+]([O-])c2ccc(C(C)N3CCN(C4CCCCC4)CC3)cc2)cc1,Ki,'=',6
Brc1cccc(N2CCc3ccccc3C2)n1,Ki,,
CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)sc4c3=O)cn2)C1,Ki,'=',260
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Ki,'=',10
CN1CCC[C@@H]1[C@@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,Ki,'=',0.3467
CN[C@@H](C(=O)N(C)[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@@H]5[C@H](C)N(C)C[C@@]54CC[C@@H]32)C1)C(C)C,Ki,'=',11
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Ki,'=',6.31
CN(C)CCOC(=O)C1=C(Cc2cccnc2)c2ccccc2C1,Ki,'=',3548.13
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@H]3[C@H](/C=C\[C@H]3CCC[C@H](C)N3C)[C@@H]12,Ki,'=',2570.4
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,Ki,'=',263.03
O=C(NCCC1CCNCC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Ki,'=',260
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)CCC)CC2)CC1,Ki,'=',42
CN(C)C1(CNCCc2ccccc2F)COc2ccccc2OC1,Ki,'=',380
CN(C)C1(CNCC=C2CCOCC2)COc2ccccc2OC1,Ki,'=',86
CN(C)C1(CNCCC23CC4CC(CC(C4)C2)C3)COc2ccccc2OC1,Ki,'=',5.9
CCCN1CCO[C@H](c2cccc(O)c2)C1,Ki,'>',1000
O=C(NCC1CCNCC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,Ki,'=',1800
CN1CCC(CNC(=O)[C@H]2CCCN2C(=O)[C@@H]2C[C@@H](O)CN2C(=O)CC(c2ccc(F)cc2)(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,'=',270
COc1ccc(CCNC(=O)NCC2(c3ccccc3)CCN(C)CC2)cc1,Ki,'=',5400
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCN(C(N)=O)CC1,Ki,'=',66.07
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccccc3)C2)n1C,Ki,'=',741.31
CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,Ki,'=',2.1
Fc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,Ki,'>',10000
